label_str,ltable_id,rtable_id,label,title_x,authors_x,venue_x,year_x,title_y,authors_y,venue_y,year_y
Yes,1636,11068,1,"clustering categorical data : an approach based on dynamical systems d gibson , j kleinberg , p raghavan vldb 1998",,,,"clustering categorical data : an approach based on dynamical systems the vldb journal the international journal on very large & hellip ; ,","d gibson , j kleinberg , p raghavan",,2000.0
Yes,1638,64017,1,things every update replication customer should know r golding,,sigmod conference,1995.0,things every update replication customer should know ( abstract ) r goldring 1995.0,,"proceedings of the 1995 acm sigmod international conference & hellip ; ,",
Yes,1643,25741,1,algorithms for mining distance-based outliers in large datasets vldb 1998,"e knorr , r ng",,,algorithms for mining distance based outliers in large databases,"e knorr , r ng","proceedings of vldb , new york ,",
Yes,1643,30360,1,algorithms for mining distance-based outliers in large datasets vldb 1998,"e knorr , r ng",,,"algorithms for mining distance-based outliers in large datasets vldb ,","em knorr , rt ng",,1998.0
Yes,1648,50898,1,binding propagation in disjunctive databases vldb 1998,s greco,,,"binding propagation in disjunctive databases vldb ,",s greco,,1998.0
Yes,1651,5889,1,computing iceberg queries efficiently 1998,"m fang , n shivakumar , h garcia-molina , r motwani , j ullman",vldb,,"computing iceberg queries efficiently n shivakumar , h garcia-molina",,"tech . report , stanford database group tech . report , november",
Yes,1656,4547,1,a raster approximation for processing of spatial joins,"g zimbrao , j souza",vldb,1998.0,a raster approximation for processing of polyline joins,"g zimbrã # o , jm de souza , rs monteiro , lg azevedo",,
Yes,1657,11076,1,objects and sql : strange relations ? panel d deutsch,,sigmod conference,1995.0,"objects and sql ( panel session ) : strange relations ? proceedings of the 1995 acm sigmod international conference & hellip ; , 1995.0",dr deutsch,,
Yes,1661,2188,1,an overview of the emerging third-generation sql standard ( tutorial ),,,1995.0,"an overview of the emerging third-generation sql standard sigmod record , 1995.0",j melton,,
Yes,1662,42565,1,"workflow automation : applications , technology , and research ( tutorial )",,,1995.0,"workflow automation : applications a sheth & hellip ; and research &#39; &#39; tutorial notes from sigmod conference , may ,",,,
Yes,1665,21236,1,"expiring data in a warehouse h garcia-molina , w labio , j yang vldb 1998",,,,expiring data in a warehouse,"hg molina , wj labio , j yang","proc . 24th vldb ,",
Yes,1668,26082,1,an efficient cost-driven index selection tool for microsoft sql server 1997,"s chaudhuri , v narasayya",vldb,,"an efficient cost-driven index selection tool for microsoft sql server s chaudhuri , v narasayya",,"vldb ,",1997.0
Yes,1669,57143,1,"the samos active dbms prototype s gatziu , a geppert , k dittrich 1995",,sigmod conference,,the samos active dbms prototype,s gatziu,,
Yes,1670,42082,1,design and implementation of advanced knowledge processing in the kdms krisys ( demonstration description ),"j thomas , s deпloch , n mattos",sigmod conference,1995.0,design and implementation of advanced knowledge processing in the kbms krisys j thomas,,"sigmod record ,",1995.0
Yes,1674,41629,1,fast computation of sparse datacubes vldb,"k ross , d srivastava",,1997.0,"fast computations of sparse cubes d srivastava , k ross",,"proceedings of the 23rd international conference on very & hellip ; ,",
Yes,1678,53049,1,"do n't scrap it , wrap it ! a wrapper architecture for legacy data sources vldb","m roth , p schwarz",,1997.0,"do n't scrap it , wrap it ! a wrapper architecture for legacy data sources [ a ] , dayal u , gray pmd , proceedings of the 23rd international conference on very & hellip ; ,","rm tork , p schwarz",,1997.0
Yes,1679,1376,1,the query by image content ( qbic ) system sigmod conference,"j ashley , m flickner , j hafner , d lee , w niblack , d petkovic",,1995.0,"the query by image content ( qbic ) system j ashley , m flickner , j hafner , d lee , w niblack , proceedings of the 1995 acm sigmod international conference & hellip ; , 1995.0",,,
Yes,1679,26007,1,the query by image content ( qbic ) system sigmod conference,"j ashley , m flickner , j hafner , d lee , w niblack , d petkovic",,1995.0,the query by image content system,"j ashley , m flickner , j hafner , d lee , w niblack ,",proceedings of the 1995 acm sigmod international conference,
Yes,1680,17038,1,"the naos system c collet , t coupaye 1995",,sigmod conference,,the naos system,"c collet , t coupaye","proceedings of the 1995 acm sigmod international conference & hellip ; ,",1995.0
Yes,1685,43141,1,ptool : a light weight persistent object manager 1995,"r grossman , d hanley , x qin",sigmod conference,,ptool : a light weight persistent object manager,"rl grossman , d hanley , x qin",,
Yes,1689,11046,1,"adaptive data broadcast in hybrid networks k stathatos , n roussopoulos , j baras",,vldb,1997.0,"adaptive data broadcast in hybrid networks k stathotos , n roussopoulos , js baras proceedings of the 23rd",,,
Yes,1691,10293,1,"a generic approach to bulk loading multidimensional index structures j bercken , b seeger , p widmayer vldb 1997",,,,"a generic approach to bulk loading multidimensional index structures j van den bercken , b seeger , p widmayer 1997.0",,"proceedings of the international conference on very large & hellip ; ,",
Yes,1695,46275,1,dynamic memory adjustment for external mergesort,"w zhang , p larson",vldb,1997.0,dynamic memory adjustment for external mergesort,"pa larson , w zhang",,
Yes,1702,28510,1,combinatorial pattern discovery for scientific data : some preliminary results sigmod conference,"j wang , g chirn , t marr , b shapiro , d shasha , k zhang",,1994.0,"etal , combinatorial pattern discovery for scientific data : some preliminary results & hellip ; the 1994 acm international conference on management of data ,","jtl wang , gw chirn , tg marr",,
Yes,1702,35932,1,combinatorial pattern discovery for scientific data : some preliminary results sigmod conference,"j wang , g chirn , t marr , b shapiro , d shasha , k zhang",,1994.0,"d. and zhang , k. 1994 . combinatorial pattern discovery for scientific data : some preliminary results jtl wang , gwm chirn , s tg , s ba proceedings of the 1994 acm sigmod international conference",,,
Yes,1705,27506,1,ensuring relaxed atomicity for flexible transactions in multidatabase systems,"a zhang , m nodine , b bhargava , o bukhres",sigmod conference,1994.0,ensuring semi-atomicity for flexible transactions in multi-database system proc . sigmod,"a zhang , m nordine , b bhargava , o bukhres",,
Yes,1705,37544,1,ensuring relaxed atomicity for flexible transactions in multidatabase systems,"a zhang , m nodine , b bhargava , o bukhres",sigmod conference,1994.0,"ensuring relaxed atomicity for flexible transactions in multidatabase systems proceedings of the 1994 acm sigmod international conference & hellip ; ,","a zhang , m nodine , b bhargava , o bukhres",,1994.0
Yes,1706,3590,1,"dataguides : enabling query formulation and optimization in semistructured databases r goldman , j widom",,vldb,1997.0,"dataguides : enabling query formulation and optimization in semi-structured databases , the 23rd int r goldman , j widom",,"conf . on very large databases ( vldb ) , athens , greece ,",
Yes,1707,20303,1,"energy efficient indexing on air t imielinski , s viswanathan , b badrinath 1994",,sigmod conference,,"energy e cient indexing on air t imielinski , s viswanathan , b badrinath",,"proc . acm sigmod international conference on management of & hellip ; ,",
Yes,1711,19932,1,effective memory use in a media server,"e chang , h garcia-molina",vldb,1997.0,"eflective memory we in a media server proceedings of the 233rd vldb conference ,","e chang , h garcia-molina",,
Yes,1715,12628,1,"fine-grained sharing in a page server oodbms m carey , m franklin , m zaharioudakis sigmod conference 1994",,,,fine-grained sharing in a page server dbms,"m carey , m franklin , m zaharioudakis",proc . of acm,
Yes,1717,589,1,"fast subsequence matching in time-series databases c faloutsos , m ranganathan , y manolopoulos",,sigmod conference,1994.0,manolopoulosy ( 1994 ) fast subsequence matching in time-series databases,"c faloutsos , m ranganathan",& hellip ; . acm international conference on management of data ( sigmod,
Yes,1717,24144,1,"fast subsequence matching in time-series databases c faloutsos , m ranganathan , y manolopoulos",,sigmod conference,1994.0,"fast subsequence matching in time-series databases c faloutsos , m ranganathan , y manolopoulos",,proceedings of the 1994 acm sigmod international conference,
Yes,1717,58889,1,"fast subsequence matching in time-series databases c faloutsos , m ranganathan , y manolopoulos",,sigmod conference,1994.0,"ranganathan. , m. and manolopoulos , y. ( 1994 ) fast subsequence matching in time-series databases",c faloutsos,proc . acm sigmod conf . on management of,
Yes,1718,32654,1,"caprera : an activity framework for transaction processing on wide-area networks s kumar , e kwang , d agrawal vldb 1997",,,,"caprera : an activity framework for transaction processing on wide-area networks proceedings of the s kumar , e kwang , d agrawai h. garcia-molina and g. wiederhold . read-only transactions",,,
Yes,1722,14240,1,from structured documents to novel query facilities 1994,"v christophides , s abiteboul , s cluet , m scholl",sigmod conference,,"v. andabiteboul , s. cluet , and m. scholl . from structured documents to novel query facilities s christophides",,,
Yes,1723,31637,1,"alphasort : a risc machine sort c nyberg , t barclay , z cvetanovic , j gray , d lomet",,sigmod conference,1994.0,jun. 1994 . alphasort : a risc machine sort,"c nyberg , t barclay , z cvetanovic , j gray , db",sigmod record ( acm special interest group on management of,
Yes,1725,608,1,"distributed file organization with scalable cost/performance r vingralek , y breitbart , g weikum sigmod conference 1994",,,,"r. yavatkar . distributed file organization with scalable cost/performance . acm-sigmod int . conf r vingralek , y breitbart , g weikum",,"on management of data ,",
Yes,1732,35621,1,genesys : a system for efficient spatial query processing sigmod conference 1994,"t brinkhoff , h kriegel , r schneider , b seeger",,,"gene sys : a system for efficient spatial query processing t brinkhoff , hp kriegel , r schneider , b seeger proceedings of the 1994 acm sigmod international conference & hellip ; , 1994.0",,,
Yes,1734,25386,1,on the discovery of interesting patterns in association rules 1998,"s ramaswamy , s mahajan , a silberschatz",vldb,,on the discovery of interesting patterns in association rules,"s rahayana , a siberschatz","the 24the vldb conference , new york ,",
Yes,1736,58461,1,databases for networks h jagadish sigmod conference,,,1994.0,"databases for networks hv jagadish sigmod conference , 1994.0",,,
Yes,1737,59924,1,a survey and critique of advanced transaction models,c mohan,sigmod conference,1994.0,"advanced transaction models-survey and critique , 1994 c mohan tutorial presented at acm sigmod international conference on",,,
Yes,1741,58249,1,"secure buffering in firm real-time database systems b george , j haritsa vldb",,,1998.0,"secure buffering inâ ® rm real-time database systems b george , j haritsa",,"journal on very large data bases ( vldb ) ,",
