label_str,ltable_id,rtable_id,label,title_x,category_x,brand_x,modelno_x,price_x,title_y,category_y,brand_y,modelno_y,price_y
No,1809,17184,0,da-lite da-mat tensioned advantage electrol - av format 8 x 10 diagonal da-lite 84374,electronics - general,,,3077.99,da-lite 98812 cinema vision tensioned cosmopolitan electrol - av format 12 x 12 diagonal da-lite,projection screens,,,
No,1813,3254,0,xantech 283tpd designer twin plug blink emitter stereos/audio xantech 283tpd 14.88,,,,,xantech 283dmw designer blink emitter single mini wire office electronics 283dmw,,xantech,,13.09
No,1816,1218,0,lexmark e450h11a toner 11000 page-yield black printers e450h11a,,lexmark,,248.27,e260a21a toner 3500 page-yield black lexmark,inkjet printer ink,,,160.71
No,1816,1832,0,lexmark e450h11a toner 11000 page-yield black printers e450h11a,,lexmark,,248.27,oki 52117101 - 52117101 toner 33000 page-yield black,cables interconnects,oki,,
No,1816,8319,0,lexmark e450h11a toner 11000 page-yield black printers e450h11a,,lexmark,,248.27,b436a compatible toner 2000 page-yield black innovera,printer ink toner,,,33.24
No,1816,10405,0,lexmark e450h11a toner 11000 page-yield black printers e450h11a,,lexmark,,248.27,52117101 toner 33000 page-yield black oki data 151.18,laser printer toner,,,
No,1816,20963,0,lexmark e450h11a toner 11000 page-yield black printers e450h11a,,lexmark,,248.27,new-lexmark 12a7462 - 12a7462 high-yield toner 21000 page-yield black - lex12a7462 191.01,printer ink toner,lexmark,,
No,1827,2580,0,casio exilim ex-zs10 14.1 mp digital camera black w 5x optical zoom 2.7 lcd display digital cameras casio ex-zs10bk,,,,120.0,casio exilim ex-z16 12 mp digital camera with 3x zoom and 2.7-inch lcd pink point shoot digital cameras casio ex-z16pk 84.99,,,,
No,1827,4490,0,casio exilim ex-zs10 14.1 mp digital camera black w 5x optical zoom 2.7 lcd display digital cameras casio ex-zs10bk,,,,120.0,casio ex-s200pk 14.1 mp digital camera with 4x optical image stabilized zoom with 2.7 inch tft lcd pink point shoot digital cameras casio ex-s200pk 139.0,,,,
No,1827,10533,0,casio exilim ex-zs10 14.1 mp digital camera black w 5x optical zoom 2.7 lcd display digital cameras casio ex-zs10bk,,,,120.0,casio exilim ex-s8 12 mp digital camera with 4x optical zoom and 2.7-inch lcd pink,point shoot digital cameras,casio,exs8pk,81.78
No,1827,12584,0,casio exilim ex-zs10 14.1 mp digital camera black w 5x optical zoom 2.7 lcd display digital cameras casio ex-zs10bk,,,,120.0,casio exilim ex-z800 14.1 mp digital camera with 4x optical zoom and 2.7-inch lcd pink casio ex-z800pk,point shoot digital cameras,,,149.99
No,1827,15534,0,casio exilim ex-zs10 14.1 mp digital camera black w 5x optical zoom 2.7 lcd display digital cameras casio ex-zs10bk,,,,120.0,sanyo vpc-e1600tpbl 14mp digital camera w 5x optical zoom 3 lcd display - blue color sanyo,point shoot digital cameras,,,117.95
No,1827,18644,0,casio exilim ex-zs10 14.1 mp digital camera black w 5x optical zoom 2.7 lcd display digital cameras casio ex-zs10bk,,,,120.0,casio exilim ex-z16 12 mp digital camera with 3x zoom and 2.7-inch lcd black point shoot digital cameras casio 98.0,,,ex-z16bk,
No,1827,20373,0,casio exilim ex-zs10 14.1 mp digital camera black w 5x optical zoom 2.7 lcd display digital cameras casio ex-zs10bk,,,,120.0,casio exilim ex-z800 14.1 mp digital camera with 4x optical zoom and 2.7-inch lcd vivid pink 94.95,point shoot digital cameras,casio,ex-z800vp,
No,1833,3559,0,scosche 1993-up select subaru power 4-speaker connector car stereos su03b 9.88,,scosche,,,scosche vw01b power speaker connector for 1986-up volkswagen audio video accessories 5.82,,scosche,vw01b,
No,1839,16317,0,da-lite da-mat tensioned advantage electrol - av format 60 x 60 da-lite 84367 2022.99,electronics - general,,,,da-lite 98811 pearlescent tensioned cosmopolitan electrol - av format 12 x 12 diagonal projection screens da-lite,,,,
No,1839,18151,0,da-lite da-mat tensioned advantage electrol - av format 60 x 60 da-lite 84367 2022.99,electronics - general,,,,da-lite 98810 hc da-mat tensioned cosmopolitan electrol - av format 12 x 12 diagonal projection screens,,da-lite,,
No,1842,21575,0,inland pro usb keyboard and mouse combo set black electronics - general,,inland,70126,12.0,inland pro foldable usb keyboard keyboards inland 70140,,,,9.99
No,1844,7644,0,scosche iphone ipod retractable car charger 16.54,mp3 accessories,scosche,sisipcrc,,retrak etipadchg41 ipad retractable charger etipadchg41,chargers adapters,emerge tech,,28.96
No,1850,4882,0,innovera 7653 compatible ink 8000 page-yield red 7653,printers,innovera,,54.1,innovera 106 - 106 compatible toner 5000 page-yield black innovera,storage presentation materials,,,
No,1850,6903,0,innovera 7653 compatible ink 8000 page-yield red 7653,printers,innovera,,54.1,innovera 7970 compatible ink 800 page-yield red innovera,inkjet printer ink,,,19.7
No,1850,11148,0,innovera 7653 compatible ink 8000 page-yield red 7653,printers,innovera,,54.1,innovera e40 - 15026363 compatible high-yield toner 4000 page-yield black,computer accessories,innovera,,
No,1850,16916,0,innovera 7653 compatible ink 8000 page-yield red 7653,printers,innovera,,54.1,innovera m4640 - m4640 compatible remanufactured high-yield ink 484 page-yield black,hard drive bags,innovera,,
No,1853,2139,0,sony 16gb class 4 sd memory card sony 0.0,usb drives,,sf16n4/tqp,,pny 4gb class 4 navy sd card car audio video pny p-sdhc4g4-ef / navy 11.18,,,,
No,1853,3149,0,sony 16gb class 4 sd memory card sony 0.0,usb drives,,sf16n4/tqp,,fujifilm 4 gb class 6 sdhc flash memory card fuji fujifilm 4gb sd-hc memory card 8.98,blank media,,,
No,1853,19124,0,sony 16gb class 4 sd memory card sony 0.0,usb drives,,sf16n4/tqp,,pny 4gb class 4 gray sd card p-sdhc4g4-ef / gray 14.79,memory cards,pny,,
No,1853,20767,0,sony 16gb class 4 sd memory card sony 0.0,usb drives,,sf16n4/tqp,,wintec filemate 16 gb class 4 microsd memory card wintec 34.65,memory cards,,3fmusdck16gb-r,
No,1860,15507,0,chicago white sox pink iphone 4 hard case electronics - general tribeca 29.99,,,fva4556,,chicago white sox iphone 3g 3gs silicone case 9.99,computers accessories,tribeca,fva1994,
No,1862,1500,0,sony zx series stereo headphones white sony mdrzx100/whi,electronics - general,,,24.88,sony mdr-sa5000 dj stereo headphones sony,home audio crossovers,,mdrsa5000,344.88
No,1863,14727,0,lexar media ljdff2gbasbna 2gb jumpdrive firefly usb 2.0 flash drive usb drives ljdff2gbasbna,,lexar media,,13.88,lexar jumpdrive firefly 4 gb usb 2.0 flash drive jdff4gb-431 computer accessories lexar jdff4gb-431,,,,9.99
No,1863,21939,0,lexar media ljdff2gbasbna 2gb jumpdrive firefly usb 2.0 flash drive usb drives ljdff2gbasbna,,lexar media,,13.88,lexar jumpdrive secure ii plus 16 gb usb 2.0 flash drive ljdsep16gasbna,computer accessories,lexar,ljdsep16gasbna,23.99
No,1869,15515,0,centon 16gb datastick pro usb flash drive 2-pack bundle computers 42.0,,,,,centon 4 gb datastick pro usb 2.0 flash drive dsp4gb-007 centon,computer components,,dsp4gb-007,10.98
No,1892,19691,0,lenovo gray 15.6 ideapad y560-064652yu laptop pc with intel core i5-460m processor windows 7 home premium laptop computers 788.0,,lenovo,064652u,,lenovo ideapad y560p 43972au 15.6 notebook 2.0 ghz intel core i7-2630qm processor 4 gb ram 500 gb hard drive dvd r rw windows 7 home premium laptops lenovo 43972au,,,,839.95
No,1893,4602,0,evga geforce 8400 gs 1gb ddr3 pci express 2.0 graphics card 44.99,electronics - general,evga,01g-p3-1302-lr,,msi geforce 210 512 mb ddr2 pci-express 2.0 graphics card md512h,computers accessories,msi,n210-md512h,
No,1893,13149,0,evga geforce 8400 gs 1gb ddr3 pci express 2.0 graphics card 44.99,electronics - general,evga,01g-p3-1302-lr,,evga geforce gt 430 1 gb ddr3 pci-express 2.0 graphics card 01g-p3-1430-lr graphics cards evga 01g-p3-1430-lr,,,,55.65
No,1899,6192,0,panasonic kx-fatc506 high yield cyan toner cartridge printers panasonic kx-fatc506,,,,89.84,brother tn460 high yield toner cartridge tn460,laser printer toner,brother,,56.25
No,1905,14144,0,ocz technology 110gb revodrive pci express solid state drive hard drives ocz technologies,,,oczssdpx1rvd110,429.99,ocz revodrive 3 x 2 240 gb pci express 4 gb-s slim solid state drive - rvd3x2-fhpx4-240g computer components ocz,,,rvd3x2-fhpx4-240g,899.99
No,1910,59,0,sigma 18-250mm zoom lens for nikon digital slr cameras 880306 478.0,camera and camcorder accessories,sigma,880306,,nikon 35mm f 1.4 g af-s fx swm nikkor lens for nikon digital slr cameras camera lenses nikon af-s 35mm,,,,
No,1910,9559,0,sigma 18-250mm zoom lens for nikon digital slr cameras 880306 478.0,camera and camcorder accessories,sigma,880306,,sigma 10-20mm f 4-5 .6 ex dc hsm lens for canon digital slr cameras accessories,,sigma,b0007u00x0,
No,1910,13513,0,sigma 18-250mm zoom lens for nikon digital slr cameras 880306 478.0,camera and camcorder accessories,sigma,880306,,sigma 17-70mm f 2.8-4 dc macro os hsm lens for canon mount digital slr cameras camera lenses,,sigma,17-70mm f/2 .8 -4 canon,
No,1927,853,0,iosafe rugged 500gb usb 3.0 portable external hard drive hard drives,,iosafe,pa50500u5yr,299.98,lacie rikiki superspeed 750 gb usb 3.0 portable external hard drive 301950 - black lacie,external hard drives,,301950,100.24
No,1927,8825,0,iosafe rugged 500gb usb 3.0 portable external hard drive hard drives,,iosafe,pa50500u5yr,299.98,lacie rugged all-terrain 1 tb firewire 800 firewire 400 usb 2.0 portable external hard drive 301924 lacie,computers accessories,,301924,199.0
No,1927,14743,0,iosafe rugged 500gb usb 3.0 portable external hard drive hard drives,,iosafe,pa50500u5yr,299.98,lacie rugged all-terrain 500 gb firewire 800 firewire 400 usb 2.0 portable external hard drive 301371 external hard drives 301371,,lacie,,
No,1927,15216,0,iosafe rugged 500gb usb 3.0 portable external hard drive hard drives,,iosafe,pa50500u5yr,299.98,western digital wd elements se 1 tb usb 2.0 portable external hard drive external hard drives wdbabv0010bbk-nesn,,western digital,,79.99
No,1931,177,0,xfx ati radeon 5670 hd pci-express 1gb ddr3 graphics card electronics - general xfx hd567xznl3 91.88,,,,,sapphire radeon hd 5570 - 1 gb ddr3 hdmi dvi-i vga pci-express graphics card 100293l sapphire 79.78,computers accessories,,100293l,
No,1931,1255,0,xfx ati radeon 5670 hd pci-express 1gb ddr3 graphics card electronics - general xfx hd567xznl3 91.88,,,,,xfx ati radeon hd 5570 1 gb ddr2 vga dvi hdmi pci-express video card hd557xzhf2 computers accessories xfx 68.61,,,hd-557x-zhf2,
No,1931,15181,0,xfx ati radeon 5670 hd pci-express 1gb ddr3 graphics card electronics - general xfx hd567xznl3 91.88,,,,,xfx ati radeon hd6670 1 gb ddr5 vga dvi hdmi pci-express video card hd667xzaf3 graphics cards xfx hd667xzaf3,,,,99.99
No,1931,19908,0,xfx ati radeon 5670 hd pci-express 1gb ddr3 graphics card electronics - general xfx hd567xznl3 91.88,,,,,visiontek ati radeon hd 4670x2 2 gb ddr3 pci express graphics card 900307 900307,computers accessories,visiontek,,281.99
No,1933,3430,0,epson t060320 ink cartridge magenta printers epson 16.84,,,t060320,,epson t044320 compatible remanufactured magenta ink cartridge compatible,inkjet printer ink,,,4.73
No,1933,13855,0,epson t060320 ink cartridge magenta printers epson 16.84,,,t060320,,epson black ink cartridge t060120 t060120 17.59,inkjet printer ink,epson,,
No,1935,5916,0,comprehensive wallplate with vga stereo mini s-video and 5 rca connectors tv accessories comprehensive wp-2100-e-p-ac 77.6,,,,,comprehensive wp-2300-e-s-ac wallplate with 2 xlr latching-female connectors,,comprehensive,,
No,1937,10820,0,kingston kth-mlg4 2g 2gb ddr2 240-pin sdram server memory module memory kingston 55.92,,,kth-mlg4 / 2g,,kingston 2 gb ddr2 sdram memory module 2 gb 2 x 1 gb 667mhz ddr2667 pc25300 ddr2 sdram 240pin ktd-ws667 2g memory,,kingston,ktd-ws667 / 2g,66.54
No,1939,19855,0,epson s041667 premium glossy photo paper 45.2,photography - general,epson,s041667,,hp q1989a premium glossy photo paper 60 sheets photo paper q1989a,,hp,,4.24
No,1945,14015,0,startech 2.5 in superspeed usb 3.0 sata hard drive enclosure sat2510bu3 electronics - general startech sat2510bu3,,,,27.98,vantec nexstar superspeed 2.5-inch sata to usb 3.0 external hard drive enclosure nst-280s3-bk black vantec,computers accessories,,nst-280s3-bk,26.62
No,1951,979,0,incipio ipod touch 4g feather hard shell case matte black mp3 accessories 23.75,,incipio,ip-909,,incipio silicrylic for ipod touch 4g black black cases incipio ip-904,,,,20.28
No,1959,805,0,da-lite da-plex deluxe rear projection screen - 78 x 139 hdtv format da-lite 7452.99,electronics - general,,27573,,da-lite da-plex thru-the-wall rear projection screen - 90 x 120 video format projection screens da-lite 12222.0,,,23055,
No,1959,820,0,da-lite da-plex deluxe rear projection screen - 78 x 139 hdtv format da-lite 7452.99,electronics - general,,27573,,da-lite 27597 da-glas unframed rear projection screen - 96 x 96 av format da-lite,projection screens,,,
No,1959,14680,0,da-lite da-plex deluxe rear projection screen - 78 x 139 hdtv format da-lite 7452.99,electronics - general,,27573,,da-lite da-view thru-the-wall rear projection screen - 57 3 4 x 77 video format projection screens,,da-lite,23040,11346.11
No,1979,4860,0,iomega 1tb ego desktop usb 2.0 portable hard drive - midnight blue hard drives 34837,,iomega,,89.98,iomega ego usb 2.0 500 gb compact portable hard drive 34896 silver external hard drives 34896 81.0,,iomega,,
No,1979,4862,0,iomega 1tb ego desktop usb 2.0 portable hard drive - midnight blue hard drives 34837,,iomega,,89.98,iomega 500gb ego blackbelt portable hard drive superspeed usb 3.0 usb 2.0 - 35314 iomega 35314 75.72,external hard drives,,,
No,1988,11720,0,stanley bostitch 00540 antijam extra heavy-duty stapler 215-sheet capacity black stanley bostitch 65.0,stationery & office machinery,,540,,stanley bostitch 02210 - electric stapler with anti-jam mechanism 20-sheet capacity black 50.27,pda handheld accessories,stanley,,
No,1988,18544,0,stanley bostitch 00540 antijam extra heavy-duty stapler 215-sheet capacity black stanley bostitch 65.0,stationery & office machinery,,540,,new-stanley bostitch 03201 - antijam desktop heavy-duty stapler 60-sheet capacity black - bos03201 printer staples stanley,,,,54.55
No,1997,3365,0,d-link dgs-1005g 5-port gigabit desktop switch,networking,d-link,dgs1005g,27.88,tp-link tl-sg1005d 5-port unmanaged gigabit desktop switch switches tp-link tl-sg1005d,,,,20.33
No,1997,19497,0,d-link dgs-1005g 5-port gigabit desktop switch,networking,d-link,dgs1005g,27.88,d-link dge-530t 10 100 1000 gigabit desktop adapter d-link dge-530t 22.2,network cards,,,
No,2000,19210,0,bower ss2477 digital wrist strap grey camera and camcorder accessories relaunch ss2477g,,bower,,7.98,bower ss26 digital neck strap brown audio video accessories,,atlona,ss26br,12.19
No,2002,1041,0,hp color laserjet 4600 smart print cartridge magenta printers,,hp,c9723a,234.84,hp cp2025n color laserjet printer,laser printers,hp,cb494a #aba,349.99
No,2002,4966,0,hp color laserjet 4600 smart print cartridge magenta printers,,hp,c9723a,234.84,hp laserjet 36a black print cartridge cb436a hp cb436a 54.2,laser printer toner,,,
No,2002,13817,0,hp color laserjet 4600 smart print cartridge magenta printers,,hp,c9723a,234.84,hp color laserjet cp1215 printer hp,laser printers,,cc376a #aba,
No,2002,14929,0,hp color laserjet 4600 smart print cartridge magenta printers,,hp,c9723a,234.84,hp color laserjet cc530a dual pack black print cartridges cc530ad dual pack,printer ink toner,hp,cc530ad,141.87
No,2002,14931,0,hp color laserjet 4600 smart print cartridge magenta printers,,hp,c9723a,234.84,hp color laserjet cb390a print cartridge in retail packaging,printer ink toner,hp,cb390a,49.53
No,2006,2644,0,cables unlimited usb 2.0 7 port hub with power electronics - general usb-1870,,cables unlimited,,27.0,cables unlimited ioc-3200 high-speed 2 port usb 2.0 pci card cables unlimited 20.14,computers accessories,,ioc-3200,
