label_str,ltable_id,rtable_id,label,id_x,name_x,description_x,price_x,id_y,name_y,description_y,price_y
Yes,547,593,1,547,toshiba 10.2 ' portable dvd player in black sdp101s,toshiba 10.2 ' portable dvd player in black sdp101s lcd display with 800x480 pixel resolution swivel and flip screen up to 5 hour lithium ion battery divx certified 4-in-1 card slot mp3 and wma formats jpeg viewer car cord adapter dual headphone outputs virtual surround built-in speakers,,593,toshiba sd-p101s portable dvd player sdp101s,toshiba sd-p101s 10.2 ' portable dvd player divx compatible,
Yes,352,293,1,352,omnimount 42 ' 63 ' wishbone cantilever extra large flat panel tv silver wall mount uclxb,omnimount 42 ' 63 ' wishbone cantilever extra large flat panel tv silver wall mount uclxb double stud mounting dual arm cantilever mount lift n lock for easy installation integrated cable management supports up to 200 lbs,,293,omnimount wishbone large/x-large premium cantilever mount and universal adapter ucl-xb,200 lb,292.92
Yes,790,605,1,790,samsung black 8.1 megapixel digital camera ecnv30zbba,samsung nv30 black 8.1 megapixel digital camera ecnv30zbba 3x optical zoom lens 2.5 ' lcd display high resolution ccd sensor 20mb internal memory dual image stabilization face detection auto focus sd memory card slot black finish,,605,samsung nv30 digital camera silver ec-nv30zsba / us,"samsung nv30 8 megapixel digital camera with schneider lens , dual image stabilization , smart touch , and face detection silver",139.0
Yes,936,681,1,936,coby 10.2 ' black lcd flat panel hdtv tftv1022,"coby 10.2 ' black lcd flat panel hdtv tftv1022 800 x 480 resolution 480i , 480p , 720p , 1080i dtv input format atsc/qam/ntsc tuner digital comb filter and noise reduction 400:1 contrast ratio 30ms response time black finish",,681,coby electronics tf-tv1022 10.2 ' lcd tv tftv1022,"10.2 ' active matrix tft atsc , ntsc 16:9 800 x 480 hdtv",119.99
Yes,363,409,1,363,canon pixma mx700 multifunction printer mx700c,"canon pixma mx700 multifunction printer mx700c advanced 5 in 1 printer , scanner , copier , fax machine high resolution up to 4800 x 1200 color prints 2 way paper feed auto-image fix quick start memory card slot grey and black finish",,409,canon pixma mx700 multifunction photo printer 2186b002,canon pixma mx700 office all-in-one printer,
Yes,361,477,1,361,yamaha high performance subwoofer in black ystfsw150bk,yamaha high performance subwoofer in black ystfsw150bk 130 watts dynamic power advanced yst ii ( yamaha active servo technology ) linear port powerful 6.5 ? multi-range driver magnetically shielded 30 -150 hz low frequency response down-firing active design best matching for front surround systems and micro component systems black finish,279.0,477,yamaha yst-fsw150 subwoofer yst-fsw150bl,yamaha new shaped subwoofers with advanced yst ii and down-firing active design ( 130w ),
Yes,26,201,1,26,sony compact disc player/recorder rcdw500c,"sony compact disc player/recorder rcdw500c 5-cd/dual deck with 4x high speed dubbing cd , cd-r , cd-rw , mp3 playback capable super bit mapping recording high speed finalizing",299.0,201,sony compact disc player/recorder rcdw500c,"cd-r , cd-rw , cd-rom cd-text , mp3 playback 5 disc ( s ) 24 programmable track ( s )",219.76
Yes,584,651,1,584,samsung 50 ' black flat panel series 4 plasma hdtv pn50a450,"samsung 50 ' black flat panel series 4 plasma hdtv pn50a450 1366 x 768 true 720p resolution 1,000,000:1 dynamic contrast ratio filterbright anti-glare and anti burn-in technology built-in hdtv tuner ( atsc/ntsc ) with clear qam srs trusurround xt 3d hd ready swivel stand black finish",,651,samsung pn50a450 50 ' plasma tv,"samsung pn50a450 50 ' widescreen 720p plasma hdtv 1,000,000:1 dynamic contrast ratio piano black",995.0
Yes,171,45,1,171,sony lightweight tripod black finish vctr640,sony lightweight tripod vctr640 adjustable height and three-way head allow for creative camera angles quick-release head allows you to remove your camera quickly and easily black finish,,45,sony vct-r640 tripod vctr640,floor standing tripod 21.62 ' to 56.75 ' height 6.61 lb load capacity black,
Yes,377,7,1,377,kensington orbit optical trackball mouse 64327,kensington orbit optical trackball mouse 64327 diamondeye optical technology for precise tracking and cursor control usb and ps/2 connectivity for greater compatibility windows and mac compatible metallic silver and black finish,38.0,7,kensington orbit optical trackball usb w/ps2 adapter 64327,"optical usb , ps/2",
Yes,969,1044,1,969,escort passport 9500ix radar detector 9500ix,escort passport 9500ix radar detector 9500ix pre-loaded with thousands of saftey camera locations 360 degree radar & laser protection completely undetectable to all detector scanners variable-speed radar performance gps-powered truelock filter autolearn feature speed alert crystal-clear voice alerts 80 led matrix blue display 5 levels of brightness control black finish,503.95,1044,escort passport 9500ix radar/laser detector,,439.99
Yes,609,698,1,609,samsung 42 ' black flat panel series 4 plasma hdtv pn42a450p,"samsung 42 ' black flat panel series 4 plasma hdtv pn42a450p 1024 x 768p resolution 1,000,000:1 dynamic contrast ratio filterbright anti glare filter dnie technology acesilhouette editor anti burn-in technology 3d technology srs trusurround xt atsc/ntsc/clear qam built-in tuners black finish",,698,"samsung pn42a450 42 ' widescreen 720p plasma hdtv 100,000:1 dynamic contrast ratio piano black pn42a450p",,899.99
Yes,1030,1054,1,1030,transcend 8gb micro secure digital memory card ts8gusdhc6,transcend 8gb micro secure digital memory card ts8gusdhc6 8gb microsd card with adapter compatible with cell phones and mobile devices with microsd input mechanical write protection switch includes adapter to fit sdcard slot for data transfer sdhc class 6 compliant black finish,39.0,1054,transcend 8gb microsdhc card class 6 ts8gusdhc6,,14.95
Yes,341,410,1,341,canon color image silver scanner 8800f,canon color image silver scanner 8800f resolution of up to 4800 x 9600 color dpi enhance old photos auto-image fix usb 2.0 interface multi-image scanning windows and mac compatible silver finish,199.0,410,canon canonscan 8800f flatbed scanner 2168b002,canon canoscan 8800f,235.5
Yes,127,27,1,127,sony playstation 2 8mb memory card black finish 711719702702,"sony playstation 2 8mb memory card 711719702702 save and load high scores , positions and replays magicgate encryption black finish",24.99,27,playstation 2 memory card 8mb,,
Yes,494,530,1,494,elgato mac eyetv hybrid 10020630,elgato mac eyetv hybrid 10020630 built-in program guide export clips and entire episodes to your video-capable ipod records digital tv,,530,elgato eyetv hybrid analog/digital tv tuner stick 10020630,elgato eyetv hybrid tv tuner stick for analog and hdtv reception usb,
Yes,393,434,1,393,klipsch black wireless ipod speaker roomgroove,klipsch black wireless ipod speaker roomgroove wirelessly sends cd-quality music to/from other roomgrooves retractable dock charges ipods with 30-pin connectors horn-loaded technology for precise high tones dual high-output woofers deliver room-filling bass black finish,299.0,434,klipsch roomgroove wireless ipod speaker system 1006602,black,199.99
Yes,861,858,1,861,sony black vaio z series 13.1 ' notebook computer vgnz570nb,sony black vaio z series 13.1 ' notebook computer vgnz570nb 2.53 ghz intel core 2 duo p9500 processor 13.3 ' xbrite-duraview lcd integrated stereo a2dp bluetooth technology 320gb hard drive 3gb memory built-in motion eye camera and microphone genuine microsoft windows vista business with sp1/xp downgrade black finish,,858,sony z570n/b notebook vgnz570n/b,"intel centrino 2 core 2 duo p9500 2.53 ghz 13.1 ' 3gb ddr3 sdram 320gb hdd dvd-writer ( dvd-ram/r/rw ) bluetooth , gigabit ethernet , wi-fi windows vista business black",
Yes,931,1031,1,931,sony vaio cs series pink notebook computer vgncs180jp,sony vaio cs series pink notebook computer vgncs180jp 2.26 ghz intel core 2 duo processor p8400 14.1 ' ( 1280 x 800 ) xbrite-eco widescreen display 320gb serial ata 5400rpm hard drive built-in 1.3 megapixel motion eye camera and microphone 4gb pc2-6400 ( 2gbx2 ) installed memory integrated stereo a2dp bluetooth 1066mhz front side bus speed 3mb l2 cache blu-ray drive ( read only ) genuine microsoft windows vista home premium 64-bit pink finish,,1031,sony vaio cs180j/p notebook vgncs180j/p,"sony vaio cs series vgn-cs180j / p 14.1-inch notebook 2.26 ghz intel core 2 duo p8400 processor , 4 gb ram , 320 gb hard drive , blu-ray drive , vista home premium - pink",1199.99
Yes,629,873,1,629,whirlpool cabrio diamond dust top loading washer wtw6700tu,whirlpool cabrio diamond dust top loading washer wtw6700tu 4.5 cu . ft. capacity 11 cycles 5 temperature settings direct inject wash system 6th sense technology care control temperature management ultra quiet wash plus sound package quick wash soak cycle triple dispenser see-through tempered glass lid energy star qualified diamond dust finish,,873,whirlpool wtw6700tu cabrio 4.6 cu . ft. top load washer ( diamond dust ),,1029.75
Yes,344,110,1,344,linksys wireless-g broadband router wrt54gl,linksys wireless-g broadband router wrt54gl all-in-one internet-sharing router 4-port switch push button setup feature tkip and aes encryption wireless mac address filtering powerful spi firewall 54mbps wireless-g ( 802.11 g ) access point,79.0,110,linksys wireless-g wrt54gl broadband router,linksys wrt54gl wireless-g broadband router,
Yes,733,887,1,733,sony black component home theater system ht7200dh,sony black component home theater system ht7200dh 900 watts 5.1 channels hdmi 1080p output dvd player hdmi active intellegence av receiver 5 satellite speakers xm ready black finish,499.0,887,sony ht7200dh home theater system,"dvd player , a/v receiver , 5.1 speakers 1 disc ( s ) progressive scan 1000w rms dolby digital , dolby pro logic , dolby pro logic ii , dts",376.96
Yes,779,655,1,779,canon ef-s 55-250mm f/4 -5.6 is telephoto zoom lens 2044b002,canon ef-s 55-250mm f/4 -5.6 is telephoto zoom lens 2044b002 55-250mm focal length f/4 -5.6 maximum aperture optical image stabilizer technology 4-stop stabilization correction ud-glass lens element gear-driven focus adjustment black finish,,655,canon ef-s 55-250mm f/4 -5.6 is telephoto zoom lens 2044b002,55mm to 250mm f/4 to 5.6,232.98
Yes,347,441,1,347,sony hd-handycam 1.5 meters ( 5 feet ) hdmi mini cable vmc15mhd,sony hd-handycam 1.5 meters ( 5 feet ) hdmi mini cable vmc15mhd gold plating plug hdmi-compliant high speed category 2 cable support full hd 1080p digital audio transfer 1.5 meters ( 5 feet ) black finish,,441,sony high definition hdmi to mini-hdmi cable vmc15mhd,1 x hdmi 1 x mini-hdmi 4.92 ft,26.95
Yes,290,394,1,290,sharp over the counter white microwave oven r1211wh,sharp over the counter white microwave oven r1211wh 1.5 cu . ft. capacity 1100 watts 19 automatic settings 2-color lighted lcd smart and easy sensor settings auto-touch control panel white finish,269.0,394,sharp 1100 watt over the counter microwave,,
Yes,208,294,1,208,nikon en-el9 black rechargeable li-ion battery enel9,nikon en-el9 black rechargeable li-ion battery enel9 compatible with d40 and d60 digital camera black finish,,294,nikon en-el9 lithium ion digital camera battery pack 25353,lithium ion ( li-ion ) 7.4 v dc photo battery,35.65
Yes,828,950,1,828,ihome silver computer speakers with ipod dock ih70s,"ihome ih70src silver computer speakers with ipod dock ih70s 15 watts sync ipod with computer reson8 speakers full function remote control charge ipod while docking compatible with ipod touch , ipod classic , ipod 4th generation and up , ipod nano 1st generation and up silver with black trim finish",,950,ihome ih70src 15 watt computer speakers with ipod syncing/charging dock ih70src,,
Yes,415,384,1,415,sirius satellite radio universal car tuner scc1,"sirius satellite radio universal car tuner scc1 low-profile , roof-mount antenna with 21 cable works with a separate sirius connect adapter channel scan/search channel presets",,384,sirius scc1 universal vehicle tuner,,64.72
Yes,864,430,1,864,lacie little disk 250gb black portable hard drive 301278,"lacie little disk 250gb black portable hard drive 301278 compact , thin and lightweight design back up , synchronize and secure files and settings extractable integrated usb cable and protective cap hi-speed usb 2.0 pc and mac compatible black finish",99.0,430,lacie little disk hard drive 301278,lacie little disk 250gb usb 2.0 5400rpm portable external hard drive,79.99
Yes,758,90,1,758,peerless 23 ' 46 ' universal flat panel tv black wall mount sf640p,peerless 23 ' 46 ' universal flat panel tv black wall mount sf640p supports up to 150 lbs open wall plate design ultra-slim design holds screen only 1.2 ' from the wall black finish,,90,peerless universal flat wall mount sf640p,peerless flat wall mount for 23 ' - 46 ' lcd screens black,
Yes,346,436,1,346,universal rf base station mrf260,"universal rf base station mrf260 extends the reception range up to 100 feet away through walls , floors , doors , indoors or outdoors programmed to operate equipment at up to 15 locations black finish",149.0,436,universal remote control mrf-260 barrier-free addressable rf base station,,86.25
Yes,202,256,1,202,sirius st4-tk1 starmate 4 radio with car kit st4tk1,sirius st4-tk1 starmate 4 radio with car kit st4tk1 sirius replay universal docking 30 channel presets gamealert my gamezone lists wireless fm transmitter,,256,directed electronics starmate 4 sirius satellite radio receiver st4tk1,xs fm transmitter 5 lines lcd,104.93
Yes,561,760,1,561,sony bravia home theater system davhdx275,sony bravia home theater system davhdx275 5.1 channel surround 1080p upscaling via hdmi 1000watts 5-disc dvd-cd player multi-room s-air technology bravia sync ipod cradle digital media port digital cinema auto calibration multi speaker formation black and silver finish,,760,sony bravia dav-hdx275 home theater system,", 5.1 speakers 5 disc ( s ) progressive scan 1000w rms dolby pro logic ii",
